file,#eqv,#mis,tw,deff,lp,t,k,s,cost,#var,#clause,#literal,state_z3,mem_z3,time_z3
/home/users/ozeyen/Benchmarks/FeatureModels/XSEngine.cnf,654,631,26,2543,2543.0,131,9,742,103,1260,3803,14903,done,23842,0.00430819
/home/users/ozeyen/Benchmarks/FeatureModels/olpch2294.cnf,623,601,25,2590,2590.0,136,9,742,99,1261,3851,15048,done,23941,0.0044485
/home/users/ozeyen/Benchmarks/FeatureModels/sa1100mm.cnf,610,588,25,2538,2538.0,128,9,742,106,1222,3760,14811,done,23805,0.00431539
/home/users/ozeyen/Benchmarks/FeatureModels/edosk2674.cnf,603,582,28,1840,1840.0,251,5,431,105,1194,3034,8131,done,23707,0.00331145
/home/users/ozeyen/Benchmarks/FeatureModels/p2106.cnf,619,598,25,2575,2575.0,135,9,742,103,1249,3824,14990,done,23805,0.00442535
/home/users/ozeyen/Benchmarks/FeatureModels/grg.cnf,631,607,26,2551,2551.0,131,9,742,114,1241,3792,14880,done,23805,0.00438599
/home/users/ozeyen/Benchmarks/FeatureModels/stb.cnf,637,615,25,1894,1894.0,259,5,431,108,1252,3146,8405,done,23805,0.00441752
/home/users/ozeyen/Benchmarks/FeatureModels/olpcl2294.cnf,637,613,26,2605,2605.0,137,9,742,106,1273,3878,15108,done,23670,0.00444468
/home/users/ozeyen/Benchmarks/FeatureModels/linux.cnf,619,592,27,1922,1922.0,263,5,431,103,1232,3154,8503,done,23707,0.00329902
/home/users/ozeyen/Benchmarks/FeatureModels/malta_mips64_5kc.cnf,631,608,26,1980,1980.0,268,5,431,101,1232,3212,8722,done,23805,0.00329499
/home/users/ozeyen/Benchmarks/FeatureModels/eb42.cnf,616,594,25,2545,2545.0,130,9,742,103,1234,3779,14848,done,23805,0.00442804
/home/users/ozeyen/Benchmarks/FeatureModels/eb40.cnf,619,597,25,2576,2576.0,134,9,742,102,1240,3816,14972,done,23805,0.00549861
/home/users/ozeyen/Benchmarks/FeatureModels/nano.cnf,644,618,26,2605,2605.0,135,9,742,100,1265,3870,15090,done,23805,0.00435208
/home/users/ozeyen/Benchmarks/FeatureModels/integrator_arm9.cnf,653,628,26,49339,49339.0,151,9,46660,56,1267,50606,342022,done,26431,0.0209266
/home/users/ozeyen/Benchmarks/FeatureModels/se7751.cnf,654,631,26,1959,1959.0,269,5,431,113,1295,3254,8677,done,23805,0.00450901
/home/users/ozeyen/Benchmarks/FeatureModels/cq7750.cnf,635,614,26,1906,1906.0,262,5,431,108,1267,3173,8458,done,23805,0.00441505
/home/users/ozeyen/Benchmarks/FeatureModels/ipaq.cnf,615,596,27,2610,2610.0,134,9,742,103,1258,3868,15082,done,23805,0.0043132
/home/users/ozeyen/Benchmarks/FeatureModels/refidt334.cnf,664,639,27,1877,1877.0,260,5,431,111,1263,3140,8356,done,23805,0.0032827
/home/users/ozeyen/Benchmarks/FeatureModels/iq80321.cnf,637,613,26,2564,2564.0,131,9,742,103,1256,3820,14940,done,23842,0.00434753
/home/users/ozeyen/Benchmarks/FeatureModels/asb.cnf,630,609,25,1850,1850.0,250,5,431,111,1231,3081,8223,done,23805,0.0033111
/home/users/ozeyen/Benchmarks/FeatureModels/eb55.cnf,626,604,25,2612,2612.0,137,9,742,104,1270,3882,15115,done,23941,0.00454774
/home/users/ozeyen/Benchmarks/FeatureModels/aki3068net.cnf,609,587,26,1873,1873.0,257,5,431,106,1207,3080,8273,done,23805,0.00330512
/home/users/ozeyen/Benchmarks/FeatureModels/stm3210e_eval.cnf,620,596,26,1931,1931.0,272,5,431,112,1269,3200,8518,done,23805,0.00338356
/home/users/ozeyen/Benchmarks/FeatureModels/innovator.cnf,657,632,26,49196,49196.0,138,9,46660,56,1256,50452,341481,done,26435,0.0229496
/home/users/ozeyen/Benchmarks/FeatureModels/calm32_ceb.cnf,593,573,26,1817,1817.0,245,5,431,106,1173,2990,8037,done,23842,0.00448301
/home/users/ozeyen/Benchmarks/FeatureModels/calm16_ceb.cnf,593,573,26,1817,1817.0,245,5,431,106,1173,2990,8037,done,23842,0.00336486
/home/users/ozeyen/Benchmarks/FeatureModels/sam7ex256.cnf,656,632,26,2657,2657.0,144,9,742,107,1332,3989,15338,done,23805,0.00437776
/home/users/ozeyen/Benchmarks/FeatureModels/pc_i82544.cnf,638,616,26,1920,1920.0,265,5,431,106,1259,3179,8469,done,23805,0.0045154
/home/users/ozeyen/Benchmarks/FeatureModels/adder.cnf,627,604,27,1929,1929.0,264,5,431,114,1272,3201,8474,done,23805,0.00324253
/home/users/ozeyen/Benchmarks/FeatureModels/uE250.cnf,628,605,26,2561,2561.0,131,9,742,105,1249,3810,14919,done,23842,0.0044178
/home/users/ozeyen/Benchmarks/UserServiceImpl.sk_8_32.cnf,500,135,35,3500,3501.0,187,11,91,120,1509,5009,11830,done,23941,0.00439263
/home/users/ozeyen/Benchmarks/111.sk_2_36.cnf,71,35,33,3131,3142.0,436,6,249,126,2348,5479,11555,done,23957,0.00560167
/home/users/ozeyen/Benchmarks/doublyLinkedList.sk_8_37.cnf,290,54,179,20028,20029.0,2756,7,298,759,6890,26918,70803,done,26996,0.0217575
/home/users/ozeyen/Benchmarks/79.sk_4_40.cnf,1,0,69,15298,15303.0,475,12,550,368,5707,21005,49457,done,24907,0.00767718
/home/users/ozeyen/Benchmarks/84.sk_4_77.cnf,115,72,120,55278,55298.0,382,24,1426,683,15678,70956,160712,done,26140,0.0142248
/home/users/ozeyen/Benchmarks/107.sk_3_90.cnf,117,76,123,31199,31219.0,996,11,1239,507,8948,40147,90460,done,25169,0.00986429
/home/users/ozeyen/Benchmarks/53.sk_4_32.cnf,40,26,58,8161,8166.0,292,12,340,284,2586,10747,25847,done,24412,0.00544268
/home/users/ozeyen/Benchmarks/FeatureModels/sh7708.cnf,617,597,26,48598,48598.0,197,7,46660,56,1253,49851,335141,done,26210,0.020809
/home/users/ozeyen/Benchmarks/tutorial2.sk_3_4.cnf,3,2,251,60927,60928.0,15167,3,355,976,16726,77653,216939,done,33861,0.0296769
/home/users/ozeyen/Benchmarks/V7/s382_7_4.cnf,121,30,11,430,430.0,249,3,44,61,281,711,1647,done,23527,0.00329636
/home/users/ozeyen/Benchmarks/V7/s9234a_7_4.cnf,2139,909,74,8242,8242.0,5977,3,66,207,6313,14555,31561,done,25600,0.00977274
/home/users/ozeyen/Benchmarks/V7/s510_7_4.cnf,196,28,36,528,528.0,295,3,31,114,316,844,1978,done,23089,0.0032665
/home/users/ozeyen/Benchmarks/7.sk_4_50.cnf,72,43,78,18133,18142.0,1602,8,475,481,6683,24816,59104,done,26054,0.0118807
/home/users/ozeyen/Benchmarks/V7/s641_7_4.cnf,204,54,17,608,608.0,415,3,31,55,507,1115,2467,done,23089,0.00330599
/home/users/ozeyen/Benchmarks/V7/s526_7_4.cnf,225,29,19,636,636.0,356,3,31,80,383,1019,2367,done,23527,0.00331077
/home/users/ozeyen/Benchmarks/V7/s420_new1_7_4.cnf,179,35,12,458,458.0,282,3,31,58,312,770,1782,done,23089,0.00344331
/home/users/ozeyen/Benchmarks/V7/s526a_7_4.cnf,227,28,17,636,636.0,357,3,31,82,384,1020,2368,done,23089,0.00326136
/home/users/ozeyen/Benchmarks/V7/s15850a_7_4.cnf,4053,2282,82,13626,13637.0,10133,3,71,233,10926,24552,53054,done,26886,0.0152981
/home/users/ozeyen/Benchmarks/V7/s953a_7_4.cnf,391,49,63,840,863.0,482,3,31,183,533,1373,3171,done,23658,0.00343966
/home/users/ozeyen/Benchmarks/FeatureModels/aaed2000.cnf,662,638,26,49228,49228.0,139,9,46660,56,1284,50512,341598,done,26107,0.020744
/home/users/ozeyen/Benchmarks/V7/s713_7_4.cnf,206,54,17,666,666.0,435,3,31,59,527,1193,2661,done,23089,0.00330214
/home/users/ozeyen/Benchmarks/V7/s5378a_7_4.cnf,1586,226,49,4751,4751.0,3452,3,31,151,3697,8448,18406,done,24641,0.00773729
/home/users/ozeyen/Benchmarks/V7/s1196a_7_4.cnf,500,42,52,1173,1174.0,669,3,34,178,708,1881,4319,done,23658,0.00330524
/home/users/ozeyen/Benchmarks/V7/s1488_7_4.cnf,666,25,49,1627,1627.0,851,3,110,236,872,2499,5809,done,23662,0.00341641
/home/users/ozeyen/Benchmarks/V7/s13207a_7_4.cnf,3370,739,66,11249,11299.0,8312,3,76,180,9386,20635,44561,done,26669,0.0142258
/home/users/ozeyen/Benchmarks/V7/s444_7_4.cnf,178,28,12,480,480.0,276,3,46,57,308,788,1824,done,23089,0.00232029
/home/users/ozeyen/Benchmarks/V7/s344_7_4.cnf,124,26,9,325,325.0,186,3,31,42,215,540,1266,done,23523,0.0033514
/home/users/ozeyen/Benchmarks/V7/s820a_7_4.cnf,175,22,26,1087,1087.0,595,3,98,138,616,1703,3951,done,23658,0.00330972
/home/users/ozeyen/Benchmarks/V7/s838_7_4.cnf,383,69,13,874,874.0,554,3,44,63,616,1490,3398,done,23658,0.00324387
/home/users/ozeyen/Benchmarks/V7/s298_7_4.cnf,126,20,11,363,363.0,203,3,30,60,223,586,1374,done,23089,0.00223224
/home/users/ozeyen/Benchmarks/V7/s35932_7_4.cnf,11696,2046,64,26576,26576.0,16093,3,2898,266,17849,44425,101131,done,29458,0.0745953
/home/users/ozeyen/Benchmarks/V7/s1238a_7_4.cnf,555,51,54,1222,1223.0,666,3,38,202,704,1926,4462,done,23523,0.00328644
/home/users/ozeyen/Benchmarks/V7/s420_new_7_4.cnf,192,35,11,458,458.0,282,3,31,55,312,770,1782,done,23252,0.00338309
/home/users/ozeyen/Benchmarks/V7/s27_7_4.cnf,14,7,3,39,39.0,16,3,31,21,24,63,155,done,23117,0.0023454
/home/users/ozeyen/Benchmarks/V7/s349_7_4.cnf,124,25,8,329,329.0,187,3,31,47,216,545,1279,done,23523,0.00336814
/home/users/ozeyen/Benchmarks/V7/s1423a_7_4.cnf,555,108,22,1169,1169.0,691,3,88,83,795,1964,4512,done,23658,0.00342666
/home/users/ozeyen/Benchmarks/V7/s27_new_7_4.cnf,10,6,3,18,18.0,8,3,10,14,17,35,71,done,23089,0.00223526
/home/users/ozeyen/Benchmarks/V7/s832a_7_4.cnf,196,26,26,1109,1109.0,603,3,100,141,624,1733,4025,done,23658,0.00332681
/home/users/ozeyen/Benchmarks/V7/s420_7_4.cnf,179,35,12,458,458.0,282,3,31,58,312,770,1782,done,23089,0.00331784
/home/users/ozeyen/Benchmarks/tableBasedAddition.sk_240_1024.cnf,66,65,0,-65,0.0,0,1,1,0,1026,961,961,done,23089,0.00223205
/home/users/ozeyen/Benchmarks/10.sk_1_46.cnf,96,46,16,721,735.0,168,5,59,43,1494,2215,3922,done,23670,0.00324363
/home/users/ozeyen/Benchmarks/V7/s38584_7_4.cnf,13313,23423,94,34047,34049.0,21766,3,179,405,23423,57470,128520,done,31662,0.0338612
/home/users/ozeyen/Benchmarks/57.sk_4_64.cnf,101,54,102,16632,16651.0,312,20,561,455,6917,23549,53683,done,25366,0.00986843
/home/users/ozeyen/Benchmarks/80.sk_2_48.cnf,70,42,76,12091,12097.0,1572,6,381,368,4969,17060,40683,done,25608,0.00860737
/home/users/ozeyen/Benchmarks/V7/s38417_7_4.cnf,10809,25546,40,32116,32256.0,22987,3,100,145,25546,57662,125250,done,31371,0.0293762
/home/users/ozeyen/Benchmarks/36.sk_3_77.cnf,1,0,123,20686,20696.0,487,12,819,505,8047,28733,69189,done,26390,0.00988249
/home/users/ozeyen/Benchmarks/polynomial.sk_7_25.cnf,27,6,19,714,715.0,286,3,56,79,313,1027,2702,done,23089,0.00328233
/home/users/ozeyen/Benchmarks/ActivityService.sk_11_27.cnf,478,97,53,4131,4132.0,192,13,97,213,1837,5968,14113,done,24125,0.00559566
/home/users/ozeyen/Benchmarks/63.sk_3_64.cnf,122,60,83,17137,17138.0,1946,6,680,374,7242,24379,57725,done,26255,0.0120139
/home/users/ozeyen/Benchmarks/LoginService2.sk_23_36.cnf,1858,161,104,29900,29901.0,845,16,342,410,11511,41411,100652,done,28778,0.0207225
/home/users/ozeyen/Benchmarks/71.sk_3_65.cnf,334,70,87,8946,8961.0,105,24,247,337,5670,14616,34695,done,25559,0.00978094
/home/users/ozeyen/Benchmarks/V3/s344_3_2.cnf,122,26,7,267,267.0,166,3,18,39,197,464,1046,done,23388,0.00336869
/home/users/ozeyen/Benchmarks/V3/s1488_3_2.cnf,633,21,47,1569,1569.0,831,3,110,225,854,2423,5589,done,23662,0.00328539
/home/users/ozeyen/Benchmarks/V3/s349_3_2.cnf,118,29,7,271,271.0,167,3,18,44,198,469,1059,done,23523,0.00329065
/home/users/ozeyen/Benchmarks/V3/s953a_3_2.cnf,384,52,62,782,805.0,462,3,26,182,515,1297,2951,done,23523,0.00332593
/home/users/ozeyen/Benchmarks/V3/s27_3_2.cnf,14,7,3,23,23.0,12,3,15,16,20,43,103,done,23089,0.00226705
/home/users/ozeyen/Benchmarks/Pollard.sk_1_10.cnf,3395,3763,158,33443,33444.0,358,24,1022,598,7815,41258,118388,done,29036,0.0173737
/home/users/ozeyen/Benchmarks/V3/s27_new_3_2.cnf,10,6,3,14,14.0,8,3,7,13,17,31,67,done,23117,0.00219004
/home/users/ozeyen/Benchmarks/V3/s1423a_3_2.cnf,552,108,21,1111,1111.0,671,3,88,80,777,1888,4292,done,23658,0.00334886
/home/users/ozeyen/Benchmarks/V3/s526a_3_2.cnf,213,28,17,578,578.0,337,3,28,84,366,944,2148,done,23089,0.00223215
/home/users/ozeyen/Benchmarks/V3/s713_3_2.cnf,202,54,17,608,608.0,415,3,26,60,509,1117,2441,done,23388,0.00337548
/home/users/ozeyen/Benchmarks/V3/s382_3_2.cnf,114,24,11,372,372.0,229,3,44,59,263,635,1427,done,23089,0.00222754
/home/users/ozeyen/Benchmarks/110.sk_3_88.cnf,149,81,177,44901,44921.0,658,18,1427,732,18570,63471,156087,done,32714,0.0315627
/home/users/ozeyen/Benchmarks/V3/s420_new1_3_2.cnf,177,36,11,400,400.0,262,3,28,55,294,694,1562,done,23089,0.00218924
/home/users/ozeyen/Benchmarks/V3/s526_3_2.cnf,203,29,17,578,578.0,336,3,28,87,365,943,2147,done,23089,0.00333665
/home/users/ozeyen/Benchmarks/V3/s820a_3_2.cnf,100,20,26,1029,1029.0,575,3,98,141,598,1627,3731,done,23523,0.0035091
/home/users/ozeyen/Benchmarks/enqueueSeqSK.sk_10_42.cnf,2775,3831,317,42049,42050.0,3293,10,291,1231,16466,58515,145866,done,39530,0.249384
/home/users/ozeyen/Benchmarks/V3/s1238a_3_2.cnf,549,49,53,1164,1165.0,646,3,38,192,686,1850,4242,done,23658,0.00325536
/home/users/ozeyen/Benchmarks/V3/s9234a_3_2.cnf,2130,1151,74,8184,8184.0,5957,3,66,220,6295,14479,31341,done,25604,0.0109565
/home/users/ozeyen/Benchmarks/V3/s444_3_2.cnf,133,27,12,422,422.0,256,3,46,54,290,712,1604,done,23523,0.00345727
/home/users/ozeyen/Benchmarks/V3/s420_new_3_2.cnf,189,37,11,400,400.0,262,3,28,48,294,694,1562,done,23089,0.00217882
/home/users/ozeyen/Benchmarks/V3/s838_3_2.cnf,381,71,13,816,816.0,534,3,44,61,598,1414,3178,done,23658,0.00332387
/home/users/ozeyen/Benchmarks/V3/s420_3_2.cnf,177,36,11,400,400.0,262,3,28,55,294,694,1562,done,23089,0.00222467
/home/users/ozeyen/Benchmarks/V3/s5378a_3_2.cnf,1471,216,49,4693,4693.0,3432,3,22,168,3679,8372,18186,done,24641,0.00556059
/home/users/ozeyen/Benchmarks/V3/s1196a_3_2.cnf,471,43,51,1115,1116.0,649,3,34,192,690,1805,4099,done,23658,0.00330743
/home/users/ozeyen/Benchmarks/V3/s13207a_3_2.cnf,3368,739,66,11191,11241.0,8292,3,76,174,9368,20559,44341,done,26701,0.0154882
/home/users/ozeyen/Benchmarks/V3/s15850a_3_2.cnf,4051,2246,81,13568,13579.0,10113,3,71,238,10908,24476,52834,done,26877,0.0153048
/home/users/ozeyen/Benchmarks/V3/s38584_3_2.cnf,13311,23405,94,33989,33991.0,21746,3,179,387,23405,57394,128300,done,31657,0.0342933
/home/users/ozeyen/Benchmarks/V3/s510_3_2.cnf,197,28,35,470,470.0,275,3,26,121,298,768,1758,done,23523,0.00332627
/home/users/ozeyen/Benchmarks/V3/s641_3_2.cnf,189,52,16,550,550.0,395,3,26,55,489,1039,2247,done,23089,0.00330919
/home/users/ozeyen/Benchmarks/V3/s298_3_2.cnf,113,18,10,305,305.0,183,3,26,62,205,510,1154,done,23117,0.00222715
/home/users/ozeyen/Benchmarks/V3/s832a_3_2.cnf,109,20,26,1051,1051.0,583,3,100,150,606,1657,3805,done,23658,0.00324362
/home/users/ozeyen/Benchmarks/tutorial1.sk_1_1.cnf,2,1,0,-1,0.0,0,1,1,0,67,66,66,done,23117,0.00221772
/home/users/ozeyen/Benchmarks/ActivityService2.sk_10_27.cnf,559,118,55,4915,4916.0,224,12,182,215,1952,6867,16500,done,24260,0.0054487
/home/users/ozeyen/Benchmarks/IterationService.sk_12_27.cnf,930,143,53,4836,4837.0,211,13,168,257,1896,6732,16208,done,24272,0.00662601
/home/users/ozeyen/Benchmarks/V3/s38417_3_2.cnf,10807,25528,40,32058,32198.0,22967,3,100,130,25528,57586,125030,done,31424,0.0305167
/home/users/ozeyen/Benchmarks/V15/s349_15_7.cnf,127,25,10,544,544.0,257,3,72,62,285,829,2115,done,23089,0.00237494
/home/users/ozeyen/Benchmarks/LoginService.sk_20_34.cnf,1206,177,106,18489,18490.0,625,14,282,413,8200,26689,63368,done,27021,0.0174404
/home/users/ozeyen/Benchmarks/V15/s298_15_7.cnf,129,22,12,578,578.0,275,3,62,71,292,870,2210,done,23089,0.00331545
/home/users/ozeyen/Benchmarks/V3/s35932_3_2.cnf,11694,2047,64,26518,26518.0,16073,3,2898,246,17831,44349,100911,done,29519,0.0938767
/home/users/ozeyen/Benchmarks/V15/s27_15_7.cnf,14,7,3,71,71.0,24,3,63,23,32,103,259,done,23089,0.00223232
/home/users/ozeyen/Benchmarks/V15/s1196a_15_7.cnf,512,43,53,1388,1389.0,741,3,63,178,777,2165,5155,done,23658,0.00331998
/home/users/ozeyen/Benchmarks/V15/s15850a_15_7.cnf,4056,2354,81,13841,13852.0,10205,3,71,209,10995,24836,53890,done,27058,0.0174982
/home/users/ozeyen/Benchmarks/V15/s444_15_7.cnf,155,26,13,695,695.0,348,3,63,64,377,1072,2660,done,23089,0.00329892
/home/users/ozeyen/Benchmarks/V15/s5378a_15_7.cnf,1589,230,50,4966,4966.0,3523,3,67,184,3766,8732,19242,done,24780,0.00665202
/home/users/ozeyen/Benchmarks/V15/s1423a_15_7.cnf,558,110,24,1384,1384.0,763,3,88,91,864,2248,5348,done,23658,0.00325037
/home/users/ozeyen/Benchmarks/V15/s953a_15_7.cnf,396,51,64,1055,1078.0,554,3,63,173,602,1657,4007,done,23658,0.00331643
/home/users/ozeyen/Benchmarks/V15/s510_15_7.cnf,196,29,37,608,608.0,319,3,63,123,340,948,2274,done,23523,0.00328843
/home/users/ozeyen/Benchmarks/sort.sk_8_52.cnf,2063,1498,122,37486,37487.0,9619,5,248,566,12125,49611,132881,done,37322,0.179003
/home/users/ozeyen/Benchmarks/logcount.sk_16_86.cnf,12454,19126,359,49020,49021.0,1192,17,903,1227,19126,68146,168779,done,60317,2.62288
/home/users/ozeyen/Benchmarks/V15/s526_15_7.cnf,231,32,20,851,851.0,428,3,63,86,452,1303,3203,done,23089,0.00229223
/home/users/ozeyen/Benchmarks/V15/s713_15_7.cnf,209,56,18,881,881.0,507,3,63,72,596,1477,3497,done,23564,0.00330084
/home/users/ozeyen/Benchmarks/V15/s35932_15_7.cnf,11699,2058,64,26791,26791.0,16165,3,2898,250,17918,44709,101967,done,29478,0.0768042
/home/users/ozeyen/Benchmarks/V15/s838_15_7.cnf,386,70,13,1089,1089.0,626,3,63,70,685,1774,4234,done,23658,0.00330319
/home/users/ozeyen/Benchmarks/V15/s420_new1_15_7.cnf,184,36,12,628,628.0,338,3,63,55,366,994,2438,done,23089,0.00324831
/home/users/ozeyen/Benchmarks/V15/s382_15_7.cnf,159,29,13,645,645.0,321,3,63,56,350,995,2483,done,23388,0.00333482
/home/users/ozeyen/Benchmarks/V15/s1488_15_7.cnf,640,20,49,1842,1842.0,923,3,110,222,941,2783,6645,done,23662,0.00444685
/home/users/ozeyen/Benchmarks/V15/s832a_15_7.cnf,396,32,26,1324,1324.0,675,3,100,134,693,2017,4861,done,23658,0.00326627
/home/users/ozeyen/Benchmarks/V15/s27_new_15_7.cnf,10,6,3,26,26.0,8,3,18,12,17,43,79,done,23117,0.00220111
/home/users/ozeyen/Benchmarks/V15/s344_15_7.cnf,127,27,9,540,540.0,256,3,72,58,284,824,2102,done,23089,0.00335306
/home/users/ozeyen/Benchmarks/V15/s420_new_15_7.cnf,193,36,12,583,583.0,322,3,63,57,351,934,2258,done,23523,0.00330791
/home/users/ozeyen/Benchmarks/V15/s9234a_15_7.cnf,2142,1327,75,8457,8457.0,6049,3,66,214,6382,14839,32397,done,25604,0.0119592
/home/users/ozeyen/Benchmarks/V15/s526a_15_7.cnf,230,30,19,851,851.0,429,3,63,81,453,1304,3204,done,23089,0.00328936
/home/users/ozeyen/Benchmarks/V15/s420_15_7.cnf,184,35,12,628,628.0,338,3,63,55,366,994,2438,done,23089,0.00328532
/home/users/ozeyen/Benchmarks/V15/s641_15_7.cnf,207,54,18,823,823.0,487,3,63,67,576,1399,3303,done,22982,0.00331211
/home/users/ozeyen/Benchmarks/V15/s13207a_15_7.cnf,3373,910,66,11464,11514.0,8384,3,76,173,9455,20919,45397,done,26669,0.0142258
/home/users/ozeyen/Benchmarks/V15/s1238a_15_7.cnf,559,49,57,1437,1438.0,738,3,63,196,773,2210,5298,done,23658,0.00331825
/home/users/ozeyen/Benchmarks/V15/s820a_15_7.cnf,211,25,27,1302,1302.0,667,3,98,136,685,1987,4787,done,23658,0.00327985
/home/users/ozeyen/Benchmarks/registerlesSwap.sk_3_10.cnf,119,35,21,1121,1122.0,368,3,64,102,372,1493,3618,done,23089,0.00218988
/home/users/ozeyen/Benchmarks/GuidanceService2.sk_2_27.cnf,441,157,20,1466,1467.0,114,8,75,68,715,2181,5092,done,23662,0.00323851
/home/users/ozeyen/Benchmarks/FMEasy/axTLS.cnf,108,89,11,1471,1471.0,181,8,303,41,684,2155,5921,done,23547,0.00330948
/home/users/ozeyen/Benchmarks/ProcessBean.sk_8_64.cnf,1448,311,71,9690,9691.0,277,17,150,224,4768,14458,33339,done,25112,0.00981039
/home/users/ozeyen/Benchmarks/V15/s38584_15_7.cnf,13316,14627,100,34262,34264.0,21838,3,179,341,23492,57754,129356,done,31686,0.032718
/home/users/ozeyen/Benchmarks/V15/s38417_15_7.cnf,10812,25615,40,32331,32471.0,23059,3,100,134,25615,57946,126086,done,31526,0.0305889
/home/users/ozeyen/Benchmarks/FMEasy/fiasco.cnf,171,93,32,3590,3596.0,79,27,198,143,1638,5228,12748,done,23797,0.00439474
/home/users/ozeyen/Benchmarks/FMEasy/uClinux.cnf,304,303,2,618,618.0,925,2,4,0,1850,2468,3702,done,23388,0.00444167
/home/users/ozeyen/Benchmarks/SetTest.sk_9_21.cnf,13,6,266,115204,115205.0,33028,3,1624,799,33744,148948,409410,done,45584,0.0701278
/home/users/ozeyen/Benchmarks/FMEasy/coreboot.cnf,506,325,396,34823,34823.0,76,143,4441,1643,12268,47091,132409,done,29478,0.0285004
/home/users/ozeyen/Benchmarks/FMEasy/toybox.cnf,65,64,5,476,476.0,116,4,70,5,544,1020,1931,done,22982,0.00221418
/home/users/ozeyen/Benchmarks/FMEasy/ecos-icse11.cnf,629,607,26,1902,1902.0,261,5,431,113,1244,3146,8404,done,23547,0.00428919
/home/users/ozeyen/Benchmarks/FMEasy/toybox2.cnf,65,64,5,476,476.0,116,4,70,5,544,1020,1931,done,23089,0.00216759
/home/users/ozeyen/Benchmarks/FMEasy/buildroot.cnf,2326,1783,165,30693,30705.0,107,88,3337,343,14910,45603,118435,done,29245,0.0305726
/home/users/ozeyen/Benchmarks/FMEasy/busybox-1.18.0.cnf,918,836,21,11040,11040.0,462,16,1559,12,6796,17836,45132,done,25804,0.0166743
/home/users/ozeyen/Benchmarks/27.sk_3_32.cnf,59,27,17,1198,1209.0,249,5,93,54,1509,2707,5210,done,23683,0.00331795
/home/users/ozeyen/Benchmarks/FMEasy/uClinux-config.cnf,1637,1561,22,20383,20383.0,663,16,9430,16,11254,31637,82986,done,27582,0.0187744
/home/users/ozeyen/Benchmarks/FMEasy/freetz.cnf,3793,3371,89,71693,71693.0,177,71,26433,96,31012,102705,294789,done,37040,0.0602422
/home/users/ozeyen/Benchmarks/20.sk_1_51.cnf,100,50,321,45519,45529.0,452,26,962,1084,15475,60994,145935,done,29040,0.0239403
/home/users/ozeyen/Benchmarks/ConcreteActivityService.sk_13_28.cnf,675,155,71,6530,6531.0,244,14,239,288,2481,9011,21800,done,24551,0.00655338
/home/users/ozeyen/Benchmarks/signedAvg.sk_8_1020.cnf,14473,30335,183,61519,61561.0,10638,5,261,544,30335,91854,225830,done,50126,0.159031
/home/users/ozeyen/Benchmarks/FMEasy/freebsd-icse11.cnf,1349,1348,37,60787,60840.0,236,20,33794,316,1396,62183,908392,done,31117,0.0491818
/home/users/ozeyen/Benchmarks/FMEasy/embtoolkit.cnf,1431,847,34,156995,156996.0,2988,11,106233,247,23516,180511,1319518,done,46542,0.0980126
/home/users/ozeyen/Benchmarks/FMEasy/2.6.28.6-icse11.cnf,5509,5054,182,337056,337101.0,407,98,197510,705,6888,343944,3182291,done,49721,0.199844
